================================================================================
Tribomessung1
================================================================================

Tribometer module /  Version a.b.Q

________________________________________________________________________________

Standard parameters
________________________________________________________________________________

Instrument
- Standard tribometer
- Serial number: 0000-0000-0000-0000
- Tribometer module /  Version a.b.Q
- Date of measurement: 01.01.1111 11:11:11

Static partner
- Substrate: 100Cr6
- Cleaning: Ethanol
- Dimension: 6,00 [mm]
- Geometry: Ball

Sample
- Substrate: 100Cr6
- Cleaning: Ethanol

Environment
- Temperature: 150,00 [°C]
- Atmosphere: Luft
- Humidity: 20,00 [%]

Sequence
- Sequence count: 1
- Single-way mode
- Radius: 10,00 [mm]
- Lin. Speed: 40,00 [cm/s]
- Acquisition rate: 1,0 [Hz]
- Cycles sampled: 1/1
- Pause: 0 [s]
- Homing at begin: No
- Normal load: 10,00 [N]
- Unload at end: No
- Stop condit.: 10000,0 [lap]
- Effective Stop: laps



Start 	min 	max 	mean 	std. dev.
0,000313784868922085	2,26962620217819E-5	0,359686523675919	0,0958055853843689	0,0112191075459123

------------------------------------
Raw Data
------------------------------------
Time [s]	Distance [m]	laps	Sequence ID	Cycle ID	Max linear speed [cm/s]	Nominal Load [N]	µ	Normal force [N]	Sample temperature [°C]	Oven temperature [°C]	Penetration depth [µm]
11,00025	0,439823001623154	7,000	1	0	39,999998509883847	10,000000000000000	0,359686523675919	10,000000000000000	150,32	176,97	-3313,853180952043140
12,00037	0,879646003246307	14,000	1	0	39,999998509883847	10,000000000000000	0,141211479902267	10,000000000000000	150,32	176,92	-3295,242329065870500
13,00050	1,319468975067139	21,000	1	0	39,999998509883847	10,000000000000000	0,132863104343414	10,000000000000000	150,31	176,88	-3290,921225139388590
14,00062	1,759292006492615	28,000	1	0	39,999998509883847	10,000000000000000	0,130309641361237	10,000000000000000	150,31	176,82	-3288,459041076532500
15,00075	2,199115037918091	35,000	1	0	39,999998509883847	10,000000000000000	0,128823637962341	10,000000000000000	150,29	176,77	-3289,480236282176640
16,00088	2,638937950134277	42,000	1	0	39,999998509883847	10,000000000000000	0,127227738499641	10,000000000000000	150,28	176,71	-3288,920278582775330
17,00100	3,015929222106934	48,000	1	0	39,999998509883847	10,000000000000000	0,126901999115944	10,000000000000000	150,26	176,64	-3289,598979910739920
18,00113	3,455752134323120	55,000	1	0	39,999998509883847	10,000000000000000	0,126414835453033	10,000000000000000	150,25	176,59	-3288,835528228271350
19,00125	3,895575284957886	62,000	1	0	39,999998509883847	10,000000000000000	0,124696053564548	10,000000000000000	150,23	176,53	-3287,107692017353610
20,00138	4,335398197174072	69,000	1	0	39,999998509883847	10,000000000000000	0,123931229114532	10,000000000000000	150,22	176,48	-3287,148204549451670
21,00150	4,712389469146729	75,000	1	0	39,999998509883847	10,000000000000000	0,122948706150055	10,000000000000000	150,22	176,41	-3290,420173592980430
22,00163	5,152212142944336	82,000	1	0	39,999998509883847	10,000000000000000	0,121559247374535	10,000000000000000	150,20	176,36	-3289,240886379896170
23,00175	5,592035293579102	89,000	1	0	39,999998509883847	10,000000000000000	0,120458468794823	10,000000000000000	150,18	176,27	-3294,031609715813600
24,00187	5,969026565551758	95,000	1	0	39,999998509883847	10,000000000000000	0,120456397533417	10,000000000000000	150,18	176,11	-3298,423959819433470
25,00200	6,408849239349365	102,000	1	0	39,999998509883847	10,000000000000000	0,119044281542301	10,000000000000000	150,15	176,08	-3298,225820941183770
26,00212	6,848672389984131	109,000	1	0	39,999998509883847	10,000000000000000	0,118295609951019	10,000000000000000	150,14	176,06	-3294,558971125021070
27,00225	7,225663661956787	115,000	1	0	39,999998509883847	10,000000000000000	0,117400228977203	10,000000000000000	150,11	176,05	-3299,803248555921360
28,00237	7,665486812591553	122,000	1	0	39,999998509883847	10,000000000000000	0,117282703518867	10,000000000000000	150,10	176,06	-3300,960882519091150
29,00250	8,042477607727051	128,000	1	0	39,999998509883847	10,000000000000000	0,117126211524010	10,000000000000000	150,06	176,12	-3300,387886303612300
30,00262	8,482300758361816	135,000	1	0	39,999998509883847	10,000000000000000	0,116684257984161	10,000000000000000	150,04	176,21	-3298,556207625362760
31,00275	8,859292030334473	141,000	1	0	39,999998509883847	10,000000000000000	0,116095922887325	10,000000000000000	150,03	176,35	-3302,013742692352160
32,00288	9,299115180969238	148,000	1	0	39,999998509883847	10,000000000000000	0,115651860833168	10,000000000000000	150,01	176,53	-3303,005368406177610
33,00300	9,676106452941895	154,000	1	0	39,999998509883847	10,000000000000000	0,115013018250465	10,000000000000000	149,98	176,78	-3301,984638861821950
34,00312	10,115928649902344	161,000	1	0	39,999998509883847	10,000000000000000	0,113907374441624	10,000000000000000	149,97	177,06	-3301,714089653213080
35,00325	10,492919921875000	167,000	1	0	39,999998509883847	10,000000000000000	0,113653078675270	10,000000000000000	149,94	177,39	-3302,854959809997460
36,00338	10,932743072509766	174,000	1	0	39,999998509883847	10,000000000000000	0,113165184855461	10,000000000000000	149,92	177,77	-3303,789542015983690
37,00350	11,309734344482422	180,000	1	0	39,999998509883847	10,000000000000000	0,112270817160606	10,000000000000000	149,90	178,20	-3302,767415487762580
38,00362	11,749557495117188	187,000	1	0	39,999998509883847	10,000000000000000	0,111485198140144	10,000000000000000	149,87	178,69	-3302,773934745801350
39,00375	12,189380645751953	194,000	1	0	39,999998509883847	10,000000000000000	0,111065700650215	10,000000000000000	149,85	179,28	-3299,459357694376360
40,00388	12,566371917724609	200,000	1	0	39,999998509883847	10,000000000000000	0,110721006989479	10,000000000000000	149,82	179,90	-3302,559032061166250
41,00400	13,006194114685059	207,000	1	0	39,999998509883847	10,000000000000000	0,110264301300049	10,000000000000000	149,80	180,47	-3299,457960710510900
42,00412	13,383185386657715	213,000	1	0	39,999998509883847	10,000000000000000	0,110028222203255	10,000000000000000	149,78	181,04	-3302,866368511565310
43,00425	13,823008537292481	220,000	1	0	39,999998509883847	10,000000000000000	0,108914673328400	10,000000000000000	149,77	181,59	-3299,860292063760580
44,00438	14,199999809265137	226,000	1	0	39,999998509883847	10,000000000000000	0,108870729804039	10,000000000000000	149,75	182,09	-3304,210034159484220
45,00450	14,639822959899902	233,000	1	0	39,999998509883847	10,000000000000000	0,108814910054207	10,000000000000000	149,74	182,53	-3301,589292427899520
46,00462	15,016814231872559	239,000	1	0	39,999998509883847	10,000000000000000	0,108262456953526	10,000000000000000	149,71	182,94	-3305,062194317408880
47,00475	15,456637382507324	246,000	1	0	39,999998509883847	10,000000000000000	0,108692012727261	10,000000000000000	149,68	183,30	-3303,189071784484320
48,00488	15,833627700805664	252,000	1	0	39,999998509883847	10,000000000000000	0,108076885342598	10,000000000000000	149,67	183,61	-3304,444494618235620
49,00500	16,273450851440430	259,000	1	0	39,999998509883847	10,000000000000000	0,107895433902740	10,000000000000000	149,64	183,88	-3304,584658666069130
50,00512	16,650442123413086	265,000	1	0	39,999998509883847	10,000000000000000	0,107609175145626	10,000000000000000	149,63	184,11	-3304,642167835196830
51,00525	17,090265274047852	272,000	1	0	39,999998509883847	10,000000000000000	0,107100449502468	10,000000000000000	149,60	184,32	-3303,926213604153570
52,00537	17,530088424682617	279,000	1	0	39,999998509883847	10,000000000000000	0,107038460671902	10,000000000000000	149,59	184,49	-3303,636805113361130
53,00550	17,907079696655273	285,000	1	0	39,999998509883847	10,000000000000000	0,106643676757813	10,000000000000000	149,56	184,65	-3307,362561082516980
54,00563	18,346902847290039	292,000	1	0	39,999998509883847	10,000000000000000	0,106169030070305	10,000000000000000	149,55	184,77	-3304,599326996656360
55,00575	18,723894119262695	298,000	1	0	39,999998509883847	10,000000000000000	0,106326259672642	10,000000000000000	149,53	184,88	-3308,098538748965020
56,00587	19,163717269897461	305,000	1	0	39,999998509883847	10,000000000000000	0,106115780770779	10,000000000000000	149,51	184,96	-3305,245897695715590
57,00600	19,540708541870117	311,000	1	0	39,999998509883847	10,000000000000000	0,106025263667107	10,000000000000000	149,49	185,04	-3308,042193733058530
58,00613	19,980529785156250	318,000	1	0	39,999998509883847	10,000000000000000	0,105822101235390	10,000000000000000	149,47	185,11	-3305,659637750533110
59,00625	20,357521057128906	324,000	1	0	39,999998509883847	10,000000000000000	0,105709657073021	10,000000000000000	149,46	185,16	-3306,954176132517020
60,00637	20,797344207763672	331,000	1	0	39,999998509883847	10,000000000000000	0,105757057666779	10,000000000000000	149,43	185,19	-3306,832638536222840
61,00650	21,174335479736328	337,000	1	0	39,999998509883847	10,000000000000000	0,105302676558495	10,000000000000000	149,42	185,21	-3308,598426142151980
62,00663	21,614158630371094	344,000	1	0	39,999998509883847	10,000000000000000	0,104913733899593	10,000000000000000	149,41	185,23	-3306,730425883400730
63,00675	21,991149902343750	350,000	1	0	39,999998509883847	10,000000000000000	0,104880273342133	10,000000000000000	149,38	185,25	-3307,838001258058550
64,00687	22,430973052978516	357,000	1	0	39,999998509883847	10,000000000000000	0,104810990393162	10,000000000000000	149,38	185,25	-3306,169071200133970
65,00700	22,807964324951172	363,000	1	0	39,999998509883847	10,000000000000000	0,104753412306309	10,000000000000000	149,36	185,25	-3307,075946559455430
66,00713	23,247787475585938	370,000	1	0	39,999998509883847	10,000000000000000	0,104160167276859	10,000000000000000	149,34	185,24	-3307,463143920829400
67,00725	23,624778747558594	376,000	1	0	39,999998509883847	10,000000000000000	0,104090586304665	10,000000000000000	149,32	185,22	-3308,699241811108640
68,00738	24,064601898193359	383,000	1	0	39,999998509883847	10,000000000000000	0,103920735418797	10,000000000000000	149,31	185,21	-3309,210537905863430
69,00750	24,441593170166016	389,000	1	0	39,999998509883847	10,000000000000000	0,104009568691254	10,000000000000000	149,29	185,19	-3308,796099359113190
70,00762	24,881416320800781	396,000	1	0	39,999998509883847	10,000000000000000	0,103742100298405	10,000000000000000	149,28	185,16	-3309,405649985737990
71,00775	25,321239471435547	403,000	1	0	39,999998509883847	10,000000000000000	0,104029200971127	10,000000000000000	149,26	185,14	-3309,112050543349190
72,00787	25,698228836059570	409,000	1	0	39,999998509883847	10,000000000000000	0,104078508913517	10,000000000000000	149,25	185,12	-3312,709749658172100
73,00800	26,138051986694336	416,000	1	0	39,999998509883847	10,000000000000000	0,103730775415897	10,000000000000000	149,24	185,07	-3309,763976347225980
74,00813	26,515043258666992	422,000	1	0	39,999998509883847	10,000000000000000	0,103776812553406	10,000000000000000	149,21	185,04	-3313,558417356433130
75,00825	26,954866409301758	429,000	1	0	39,999998509883847	10,000000000000000	0,103235229849815	10,000000000000000	149,20	185,00	-3310,256645990441440
76,00838	27,331857681274414	435,000	1	0	39,999998509883847	10,000000000000000	0,104006074368954	10,000000000000000	149,18	184,96	-3313,683447412390930
77,00850	27,771680831909180	442,000	1	0	39,999998509883847	10,000000000000000	0,103685796260834	10,000000000000000	149,16	184,91	-3309,974222418976240
78,00862	28,148672103881836	448,000	1	0	39,999998509883847	10,000000000000000	0,104292586445808	10,000000000000000	149,15	184,86	-3314,080423660823050
79,00875	28,588495254516602	455,000	1	0	39,999998509883847	10,000000000000000	0,103988267481327	10,000000000000000	149,14	184,82	-3310,622655763189410
80,00887	28,965486526489258	461,000	1	0	39,999998509883847	10,000000000000000	0,104540310800076	10,000000000000000	149,12	184,76	-3313,407077437676020
81,00900	29,405309677124023	468,000	1	0	39,999998509883847	10,000000000000000	0,103985927999020	10,000000000000000	149,10	184,72	-3311,362358719945320
82,00912	29,782300949096680	474,000	1	0	39,999998509883847	10,000000000000000	0,104036964476109	10,000000000000000	149,10	184,66	-3315,482529800446630
83,00925	30,222124099731445	481,000	1	0	39,999998509883847	10,000000000000000	0,103911653161049	10,000000000000000	149,07	184,62	-3312,949332391096820
84,00938	30,599115371704102	487,000	1	0	39,999998509883847	10,000000000000000	0,104164525866508	10,000000000000000	149,06	184,56	-3314,777052948394250
85,00950	31,038938522338867	494,000	1	0	39,999998509883847	10,000000000000000	0,104156896471977	10,000000000000000	149,04	184,50	-3312,292749974335200
86,00963	31,415927886962891	500,000	1	0	39,999998509883847	10,000000000000000	0,104047253727913	10,000000000000000	149,03	184,44	-3316,535157143063400
87,00975	31,855751037597656	507,000	1	0	39,999998509883847	10,000000000000000	0,103937223553658	10,000000000000000	149,02	184,39	-3315,380084316980280
88,00987	32,232742309570313	513,000	1	0	39,999998509883847	10,000000000000000	0,103823170065880	10,000000000000000	149,00	184,34	-3315,901159298793230
89,01000	32,672565460205078	520,000	1	0	39,999998509883847	10,000000000000000	0,103712067008018	10,000000000000000	148,99	184,28	-3315,106275479352030
90,01012	33,049556732177734	526,000	1	0	39,999998509883847	10,000000000000000	0,103282794356346	10,000000000000000	148,97	184,22	-3316,333060143861600
91,01025	33,489379882812500	533,000	1	0	39,999998509883847	10,000000000000000	0,102982424199581	10,000000000000000	148,96	184,17	-3315,719318565640450
92,01038	33,866371154785156	539,000	1	0	39,999998509883847	10,000000000000000	0,102923944592476	10,000000000000000	148,94	184,11	-3315,850867879637020
93,01050	34,306194305419922	546,000	1	0	39,999998509883847	10,000000000000000	0,102456368505955	10,000000000000000	148,93	184,06	-3317,292322398137450
94,01063	34,746017456054688	553,000	1	0	39,999998509883847	10,000000000000000	0,102269589900970	10,000000000000000	148,92	184,00	-3315,451563324762480
95,01075	35,123008728027344	559,000	1	0	39,999998509883847	10,000000000000000	0,102003350853920	10,000000000000000	148,90	183,94	-3318,239244628268480
96,01087	35,562831878662109	566,000	1	0	39,999998509883847	10,000000000000000	0,101799413561821	10,000000000000000	148,87	183,88	-3316,302326498821690
97,01100	35,939823150634766	572,000	1	0	39,999998509883847	10,000000000000000	0,101638153195381	10,000000000000000	148,86	183,82	-3318,205251354209190
98,01112	36,379646301269531	579,000	1	0	39,999998509883847	10,000000000000000	0,100591704249382	10,000000000000000	148,84	183,76	-3316,170777184825130
99,01125	36,756637573242188	585,000	1	0	39,999998509883847	10,000000000000000	0,100907944142818	10,000000000000000	148,83	183,70	-3319,599906913217040
100,01138	37,196460723876953	592,000	1	0	39,999998509883847	10,000000000000000	0,100472033023834	10,000000000000000	148,81	183,64	-3315,434101026444350
101,01150	37,573451995849609	598,000	1	0	39,999998509883847	10,000000000000000	0,100691720843315	10,000000000000000	148,80	183,58	-3319,274409672567130
102,01163	38,013275146484375	605,000	1	0	39,999998509883847	10,000000000000000	0,100357875227928	10,000000000000000	148,77	183,52	-3315,442482929637060
103,01175	38,390266418457031	611,000	1	0	39,999998509883847	10,000000000000000	0,100064553320408	10,000000000000000	148,77	183,45	-3318,653916005662970
104,01187	38,830089569091797	618,000	1	0	39,999998509883847	10,000000000000000	0,099987253546715	10,000000000000000	148,75	183,40	-3316,375900982402070
105,01200	39,207080841064453	624,000	1	0	39,999998509883847	10,000000000000000	0,100035689771175	10,000000000000000	148,74	183,33	-3319,166841914927460
106,01212	39,646903991699219	631,000	1	0	39,999998509883847	10,000000000000000	0,099568553268909	10,000000000000000	148,72	183,27	-3314,699054682573270
107,01225	40,023891448974609	637,000	1	0	39,999998509883847	10,000000000000000	0,099693514406681	10,000000000000000	148,70	183,20	-3319,484888574961630
108,01237	40,463714599609375	644,000	1	0	39,999998509883847	10,000000000000000	0,099881343543530	10,000000000000000	148,69	183,14	-3316,504190667379260
109,01250	40,840705871582031	650,000	1	0	39,999998509883847	10,000000000000000	0,099816486239433	10,000000000000000	148,67	183,07	-3319,865101017008350
110,01263	41,280529022216797	657,000	1	0	39,999998509883847	10,000000000000000	0,099247962236404	10,000000000000000	148,65	183,02	-3316,413619546769230
111,01275	41,657520294189453	663,000	1	0	39,999998509883847	10,000000000000000	0,099709399044514	10,000000000000000	148,64	182,94	-3320,313067176529400
112,01288	42,097343444824219	670,000	1	0	39,999998509883847	10,000000000000000	0,099647402763367	10,000000000000000	148,62	182,88	-3317,869043903924160
113,01300	42,474334716796875	676,000	1	0	39,999998509883847	10,000000000000000	0,100001074373722	10,000000000000000	148,61	182,82	-3320,882570932344620
114,01312	42,914157867431641	683,000	1	0	39,999998509883847	10,000000000000000	0,099583044648170	10,000000000000000	148,59	182,74	-3316,411524070971060
115,01325	43,291149139404297	689,000	1	0	39,999998509883847	10,000000000000000	0,099875554442406	10,000000000000000	148,58	182,69	-3319,935415871569340
116,01337	43,730972290039063	696,000	1	0	39,999998509883847	10,000000000000000	0,099031008780003	10,000000000000000	148,56	182,62	-3316,580326288046300
117,01350	44,107963562011719	702,000	1	0	39,999998509883847	10,000000000000000	0,099621951580048	10,000000000000000	148,54	182,55	-3320,523778909568150
118,01363	44,547786712646484	709,000	1	0	39,999998509883847	10,000000000000000	0,098686441779137	10,000000000000000	148,52	182,51	-3315,758434113873060
119,01375	44,924777984619141	715,000	1	0	39,999998509883847	10,000000000000000	0,099603943526745	10,000000000000000	148,51	182,44	-3319,985474460081310
120,01388	45,364601135253906	722,000	1	0	39,999998509883847	10,000000000000000	0,099317848682404	10,000000000000000	148,49	182,37	-3316,404073490355320
121,01400	45,741592407226563	728,000	1	0	39,999998509883847	10,000000000000000	0,099704250693321	10,000000000000000	148,47	182,31	-3320,370576345657100
122,01412	46,181415557861328	735,000	1	0	39,999998509883847	10,000000000000000	0,099628470838070	10,000000000000000	148,45	182,24	-3317,721894936763400
123,01425	46,558406829833984	741,000	1	0	39,999998509883847	10,000000000000000	0,099812522530556	10,000000000000000	148,44	182,17	-3320,822966287418740
124,01437	46,998229980468750	748,000	1	0	39,999998509883847	10,000000000000000	0,099107466638088	10,000000000000000	148,41	182,12	-3316,584982900931130
125,01450	47,375221252441406	754,000	1	0	39,999998509883847	10,000000000000000	0,099304586648941	10,000000000000000	148,41	182,04	-3321,721692574191750
126,01463	47,815044403076172	761,000	1	0	39,999998509883847	10,000000000000000	0,098945483565331	10,000000000000000	148,39	181,98	-3317,473464639357500
127,01475	48,192035675048828	767,000	1	0	39,999998509883847	10,000000000000000	0,099907532334328	10,000000000000000	148,37	181,91	-3321,792938751329710
128,01488	48,631858825683594	774,000	1	0	39,999998509883847	10,000000000000000	0,098884589970112	10,000000000000000	148,36	181,85	-3316,596624433143220
129,01500	49,008850097656250	780,000	1	0	39,999998509883847	10,000000000000000	0,098817989230156	10,000000000000000	148,34	181,79	-3321,225996132601140
130,01512	49,448673248291016	787,000	1	0	39,999998509883847	10,000000000000000	0,097913153469563	10,000000000000000	148,33	181,71	-3318,057636725759950
131,01524	49,825664520263672	793,000	1	0	39,999998509883847	10,000000000000000	0,098145760595798	10,000000000000000	148,29	181,66	-3319,454154929921730
132,01538	50,265487670898438	800,000	1	0	39,999998509883847	10,000000000000000	0,097464106976986	10,000000000000000	148,29	181,59	-3315,782415670229950
133,01550	50,642478942871094	806,000	1	0	39,999998509883847	10,000000000000000	0,097531840205193	10,000000000000000	148,27	181,52	-3319,756369106147470
134,01563	51,082298278808594	813,000	1	0	39,999998509883847	10,000000000000000	0,097500130534172	10,000000000000000	148,25	181,46	-3316,292314781119300
135,01575	51,459289550781250	819,000	1	0	39,999998509883847	10,000000000000000	0,098090559244156	10,000000000000000	148,23	181,41	-3319,894903339471290
136,01587	51,899112701416016	826,000	1	0	39,999998509883847	10,000000000000000	0,097669444978237	10,000000000000000	148,21	181,34	-3317,497213365070150
137,01601	52,276103973388672	832,000	1	0	39,999998509883847	10,000000000000000	0,097872480750084	10,000000000000000	148,19	181,28	-3320,298166015297930
138,01613	52,715927124023438	839,000	1	0	39,999998509883847	10,000000000000000	0,098242774605751	10,000000000000000	148,18	181,20	-3316,820607512903740
139,01625	53,092918395996094	845,000	1	0	39,999998509883847	10,000000000000000	0,098506256937981	10,000000000000000	148,16	181,14	-3320,064869709767730
140,01637	53,532741546630859	852,000	1	0	39,999998509883847	10,000000000000000	0,098831892013550	10,000000000000000	148,15	181,08	-3319,641816429180550
141,01649	53,909732818603516	858,000	1	0	39,999998509883847	10,000000000000000	0,099262379109859	10,000000000000000	148,13	181,00	-3319,715390912760930
142,01663	54,349555969238281	865,000	1	0	39,999998509883847	10,000000000000000	0,099327333271503	10,000000000000000	148,11	180,94	-3319,570803082686820
143,01675	54,726547241210938	871,000	1	0	39,999998509883847	10,000000000000000	0,099901869893074	10,000000000000000	148,09	180,86	-3319,461605510537460
144,01688	55,166370391845703	878,000	1	0	39,999998509883847	10,000000000000000	0,099032416939735	10,000000000000000	148,07	180,80	-3320,768251086021940
145,01700	55,543361663818359	884,000	1	0	39,999998509883847	10,000000000000000	0,099251121282578	10,000000000000000	148,05	180,74	-3318,608979691324320
146,01712	55,983184814453125	891,000	1	0	39,999998509883847	10,000000000000000	0,098927497863770	10,000000000000000	148,03	180,67	-3320,735887626472340
147,01724	56,423007965087891	898,000	1	0	39,999998509883847	10,000000000000000	0,098725505173206	10,000000000000000	148,01	180,60	-3317,879521282915040
148,01738	56,799999237060547	904,000	1	0	39,999998509883847	10,000000000000000	0,098737768828869	10,000000000000000	147,99	180,54	-3322,160811169231610
149,01750	57,239822387695313	911,000	1	0	39,999998509883847	10,000000000000000	0,098418042063713	10,000000000000000	147,96	180,48	-3317,733536468975490
150,01762	57,616813659667969	917,000	1	0	39,999998509883847	10,000000000000000	0,099079951643944	10,000000000000000	147,96	180,40	-3321,032979528524770
151,01775	58,056636810302734	924,000	1	0	39,999998509883847	10,000000000000000	0,099204011261463	10,000000000000000	147,94	180,34	-3318,054609927384810
152,01787	58,433628082275391	930,000	1	0	39,999998509883847	10,000000000000000	0,100024357438087	10,000000000000000	147,92	180,28	-3322,453712119687680
153,01801	58,873451232910156	937,000	1	0	39,999998509883847	10,000000000000000	0,100010275840759	10,000000000000000	147,89	180,22	-3319,146818479522670
154,01813	59,250442504882813	943,000	1	0	39,999998509883847	10,000000000000000	0,100936315953732	10,000000000000000	147,88	180,15	-3323,876540186648780
155,01825	59,690265655517578	950,000	1	0	39,999998509883847	10,000000000000000	0,100565671920776	10,000000000000000	147,86	180,07	-3318,789889101900130
156,01837	60,067256927490234	956,000	1	0	39,999998509883847	10,000000000000000	0,100853942334652	10,000000000000000	147,83	180,00	-3323,452788414128860
157,01849	60,507080078125000	963,000	1	0	39,999998509883847	10,000000000000000	0,100977160036564	10,000000000000000	147,81	179,95	-3319,450196808969620
158,01863	60,884071350097656	969,000	1	0	39,999998509883847	10,000000000000000	0,101219214498997	10,000000000000000	147,80	179,87	-3323,490274147851780
159,01875	61,323894500732422	976,000	1	0	39,999998509883847	10,000000000000000	0,100916683673859	10,000000000000000	147,78	179,82	-3319,491873494288880
160,01888	61,700885772705078	982,000	1	0	39,999998509883847	10,000000000000000	0,100769028067589	10,000000000000000	147,76	179,73	-3322,206678806147230
161,01900	62,140708923339844	989,000	1	0	39,999998509883847	10,000000000000000	0,101357795298100	10,000000000000000	147,73	179,66	-3320,300028660451860
162,01912	62,517696380615234	995,000	1	0	39,999998509883847	10,000000000000000	0,100927129387856	10,000000000000000	147,72	179,59	-3324,589700449961140
163,01926	62,957519531250000	1002,000	1	0	39,999998509883847	10,000000000000000	0,100885495543480	10,000000000000000	147,70	179,52	-3322,651385336648900
164,01938	63,334510803222656	1008,000	1	0	39,999998509883847	10,000000000000000	0,100664183497429	10,000000000000000	147,68	179,45	-3324,036494839242830
165,01950	63,774333953857422	1015,000	1	0	39,999998509883847	10,000000000000000	0,100763857364655	10,000000000000000	147,66	179,39	-3322,509591474305690
166,01962	64,151329040527344	1021,000	1	0	39,999998509883847	10,000000000000000	0,101033523678780	10,000000000000000	147,63	179,33	-3325,134291326842500
167,01974	64,591148376464844	1028,000	1	0	39,999998509883847	10,000000000000000	0,101150251924992	10,000000000000000	147,61	179,27	-3322,426470934311400
168,01988	64,968139648437500	1034,000	1	0	39,999998509883847	10,000000000000000	0,100878618657589	10,000000000000000	147,60	179,20	-3322,843004956859820
169,02000	65,407966613769531	1041,000	1	0	39,999998509883847	10,000000000000000	0,100947916507721	10,000000000000000	147,58	179,14	-3321,645789784168950
170,02013	65,784957885742188	1047,000	1	0	39,999998509883847	10,000000000000000	0,100781902670860	10,000000000000000	147,57	179,06	-3322,019250137532650
171,02025	66,224777221679688	1054,000	1	0	39,999998509883847	10,000000000000000	0,100587710738182	10,000000000000000	147,52	179,02	-3321,479548704180370
172,02037	66,601768493652344	1060,000	1	0	39,999998509883847	10,000000000000000	0,100853525102139	10,000000000000000	147,51	178,94	-3321,695149880748190
173,02049	67,041595458984375	1067,000	1	0	39,999998509883847	10,000000000000000	0,100830972194672	10,000000000000000	147,50	178,88	-3321,275589059824630
174,02063	67,418586730957031	1073,000	1	0	39,999998509883847	10,000000000000000	0,100734271109104	10,000000000000000	147,47	178,81	-3322,292826144516660
175,02075	67,858406066894531	1080,000	1	0	39,999998509883847	10,000000000000000	0,100218616425991	10,000000000000000	147,45	178,76	-3320,735887626472340
176,02087	68,235397338867188	1086,000	1	0	39,999998509883847	10,000000000000000	0,100385025143623	10,000000000000000	147,44	178,68	-3320,504919627384570
177,02100	68,675216674804688	1093,000	1	0	39,999998509883847	10,000000000000000	0,099999509751797	10,000000000000000	147,42	178,61	-3320,878612811392510
178,02112	69,052207946777344	1099,000	1	0	39,999998509883847	10,000000000000000	0,099687069654465	10,000000000000000	147,39	178,54	-3320,642522538131420
179,02126	69,492034912109375	1106,000	1	0	39,999998509883847	10,000000000000000	0,099090576171875	10,000000000000000	147,37	178,49	-3320,625060239813290
