================================================================================
Tribomessung1
================================================================================

Tribometer module /  Version a.b.Q

________________________________________________________________________________

Standard parameters
________________________________________________________________________________

Instrument
- Standard tribometer
- Serial number: 0000-0000-0000-0000
- Tribometer module /  Version a.b.Q
- Date of measurement: 01.01.1111 11:11:11

Static partner
- Substrate: 100Cr6
- Cleaning: Ethanol
- Dimension: 6,00 [mm]
- Geometry: Ball

Sample
- Substrate: 100Cr6
- Cleaning: Ethanol

Environment
- Automatic start 200,0 [°C]
- Temperature: 25,00 [°C]
- Atmosphere: Luft
- Humidity: 20,00 [%]

Sequence
- Sequence count: 1
- Single-way mode
- Radius: 10,00 [mm]
- Lin. Speed: 40,00 [cm/s]
- Acquisition rate: 1,0 [Hz]
- Cycles sampled: 1/1
- Pause: 0 [s]
- Homing at begin: No
- Normal load: 5,00 [N]
- Unload at end: No
- Stop condit.: 10000,0 [lap]
- Effective Stop: laps


Start 	min 	max 	mean 	std. dev.
0,0433233715593815	0,0433233715593815	0,0924939960241318	0,0901110097765923	0,00247874390333891

------------------------------------
Raw Data
------------------------------------
Time [s]	Distance [m]	laps	Sequence ID	Cycle ID	Max linear speed [cm/s]	Nominal Load [N]	µ	Normal force [N]
3237,40356	1312,054809570312500	20882,000	1	0	39,999998509883847	5,000000000000000	0,094959512352943	5,000000000000000
3238,40356	1312,431884765625000	20888,000	1	0	39,999998509883847	5,000000000000000	0,095290437340736	5,000000000000000
3239,40381	1312,871704101562500	20895,000	1	0	39,999998509883847	5,000000000000000	0,095147058367729	5,000000000000000
3240,40381	1313,248657226562500	20901,000	1	0	39,999998509883847	5,000000000000000	0,095085158944130	5,000000000000000
3241,40405	1313,688476562500000	20908,000	1	0	39,999998509883847	5,000000000000000	0,094997644424438	5,000000000000000
3242,40405	1314,128295898437500	20915,000	1	0	39,999998509883847	5,000000000000000	0,094976469874382	5,000000000000000
3243,40430	1314,505249023437500	20921,000	1	0	39,999998509883847	5,000000000000000	0,095001772046089	5,000000000000000
3244,40430	1314,945068359375000	20928,000	1	0	39,999998509883847	5,000000000000000	0,095100529491901	5,000000000000000
3245,40454	1315,322143554687500	20934,000	1	0	39,999998509883847	5,000000000000000	0,094954773783684	5,000000000000000
3246,40454	1315,761962890625000	20941,000	1	0	39,999998509883847	5,000000000000000	0,095071695744991	5,000000000000000
3247,40479	1316,138916015625000	20947,000	1	0	39,999998509883847	5,000000000000000	0,094851396977901	5,000000000000000
3248,40479	1316,578735351562500	20954,000	1	0	39,999998509883847	5,000000000000000	0,095183007419109	5,000000000000000
3249,40503	1316,955688476562500	20960,000	1	0	39,999998509883847	5,000000000000000	0,094948656857014	5,000000000000000
3250,40503	1317,332763671875000	20966,000	1	0	39,999998509883847	5,000000000000000	0,095062017440796	5,000000000000000
3251,40527	1317,772583007812500	20973,000	1	0	39,999998509883847	5,000000000000000	0,095052003860474	5,000000000000000
3252,40527	1318,149536132812500	20979,000	1	0	39,999998509883847	5,000000000000000	0,095081605017185	5,000000000000000
3253,40552	1318,589355468750000	20986,000	1	0	39,999998509883847	5,000000000000000	0,094872184097767	5,000000000000000
3254,40552	1318,966308593750000	20992,000	1	0	39,999998509883847	5,000000000000000	0,095089122653008	5,000000000000000
3255,40576	1319,406127929687500	20999,000	1	0	39,999998509883847	5,000000000000000	0,094719387590885	5,000000000000000
3256,40576	1319,845947265625000	21006,000	1	0	39,999998509883847	5,000000000000000	0,094925127923489	5,000000000000000
3257,40601	1320,223022460937500	21012,000	1	0	39,999998509883847	5,000000000000000	0,094749443233013	5,000000000000000
3258,40601	1320,662841796875000	21019,000	1	0	39,999998509883847	5,000000000000000	0,094897419214249	5,000000000000000
3259,40625	1321,039794921875000	21025,000	1	0	39,999998509883847	5,000000000000000	0,094845913350582	5,000000000000000
3260,40649	1321,479614257812500	21032,000	1	0	39,999998509883847	5,000000000000000	0,094729468226433	5,000000000000000
3261,40649	1321,856567382812500	21038,000	1	0	39,999998509883847	5,000000000000000	0,094970822334290	5,000000000000000
3262,40674	1322,296386718750000	21045,000	1	0	39,999998509883847	5,000000000000000	0,094828471541405	5,000000000000000
3263,40674	1322,673461914062500	21051,000	1	0	39,999998509883847	5,000000000000000	0,095084324479103	5,000000000000000
3264,40698	1323,113281250000000	21058,000	1	0	39,999998509883847	5,000000000000000	0,095037259161472	5,000000000000000
3265,40698	1323,490234375000000	21064,000	1	0	39,999998509883847	5,000000000000000	0,095115855336189	5,000000000000000
3266,40723	1323,930053710937500	21071,000	1	0	39,999998509883847	5,000000000000000	0,095032438635826	5,000000000000000
3267,40723	1324,307006835937500	21077,000	1	0	39,999998509883847	5,000000000000000	0,095246978104115	5,000000000000000
3268,40747	1324,746826171875000	21084,000	1	0	39,999998509883847	5,000000000000000	0,095115013420582	5,000000000000000
3269,40747	1325,123901367187500	21090,000	1	0	39,999998509883847	5,000000000000000	0,095087096095085	5,000000000000000
3270,40771	1325,563720703125000	21097,000	1	0	39,999998509883847	5,000000000000000	0,094963505864143	5,000000000000000
3271,40771	1325,940673828125000	21103,000	1	0	39,999998509883847	5,000000000000000	0,095206648111343	5,000000000000000
3272,40796	1326,380493164062500	21110,000	1	0	39,999998509883847	5,000000000000000	0,094975180923939	5,000000000000000
3273,40796	1326,757446289062500	21116,000	1	0	39,999998509883847	5,000000000000000	0,095203869044781	5,000000000000000
3274,40820	1327,197265625000000	21123,000	1	0	39,999998509883847	5,000000000000000	0,094790175557137	5,000000000000000
3275,40820	1327,637207031250000	21130,000	1	0	39,999998509883847	5,000000000000000	0,095444649457932	5,000000000000000
3276,40845	1328,014160156250000	21136,000	1	0	39,999998509883847	5,000000000000000	0,095043197274208	5,000000000000000
3277,40845	1328,453979492187500	21143,000	1	0	39,999998509883847	5,000000000000000	0,095318153500557	5,000000000000000
3278,40869	1328,830932617187500	21149,000	1	0	39,999998509883847	5,000000000000000	0,095153316855431	5,000000000000000
3279,40869	1329,270751953125000	21156,000	1	0	39,999998509883847	5,000000000000000	0,095158092677593	5,000000000000000
3280,40894	1329,647827148437500	21162,000	1	0	39,999998509883847	5,000000000000000	0,095200225710869	5,000000000000000
3281,40894	1330,087646484375000	21169,000	1	0	39,999998509883847	5,000000000000000	0,095126099884510	5,000000000000000
3282,40918	1330,464599609375000	21175,000	1	0	39,999998509883847	5,000000000000000	0,095316112041473	5,000000000000000
3283,40918	1330,904418945312500	21182,000	1	0	39,999998509883847	5,000000000000000	0,095122113823891	5,000000000000000
3284,40942	1331,281372070312500	21188,000	1	0	39,999998509883847	5,000000000000000	0,095163032412529	5,000000000000000
3285,40942	1331,721191406250000	21195,000	1	0	39,999998509883847	5,000000000000000	0,095078334212303	5,000000000000000
3286,40967	1332,098266601562500	21201,000	1	0	39,999998509883847	5,000000000000000	0,095260262489319	5,000000000000000
3287,40967	1332,538085937500000	21208,000	1	0	39,999998509883847	5,000000000000000	0,095242954790592	5,000000000000000
3288,40991	1332,915039062500000	21214,000	1	0	39,999998509883847	5,000000000000000	0,095139019191265	5,000000000000000
3289,40991	1333,354858398437500	21221,000	1	0	39,999998509883847	5,000000000000000	0,094893500208855	5,000000000000000
3290,41016	1333,794677734375000	21228,000	1	0	39,999998509883847	5,000000000000000	0,095125377178192	5,000000000000000
3291,41016	1334,171630859375000	21234,000	1	0	39,999998509883847	5,000000000000000	0,095003470778465	5,000000000000000
3292,41040	1334,611450195312500	21241,000	1	0	39,999998509883847	5,000000000000000	0,095263235270977	5,000000000000000
3293,41040	1334,988525390625000	21247,000	1	0	39,999998509883847	5,000000000000000	0,095014065504074	5,000000000000000
3294,41064	1335,428344726562500	21254,000	1	0	39,999998509883847	5,000000000000000	0,094933182001114	5,000000000000000
3295,41064	1335,805297851562500	21260,000	1	0	39,999998509883847	5,000000000000000	0,095086902379990	5,000000000000000
3296,41089	1336,245117187500000	21267,000	1	0	39,999998509883847	5,000000000000000	0,095032528042793	5,000000000000000
3297,41089	1336,622070312500000	21273,000	1	0	39,999998509883847	5,000000000000000	0,095229499042034	5,000000000000000
3298,41113	1337,061889648437500	21280,000	1	0	39,999998509883847	5,000000000000000	0,095029994845390	5,000000000000000
3299,41113	1337,501708984375000	21287,000	1	0	39,999998509883847	5,000000000000000	0,095047906041145	5,000000000000000
3300,41138	1337,878784179687500	21293,000	1	0	39,999998509883847	5,000000000000000	0,095156848430634	5,000000000000000
3301,41162	1338,318603515625000	21300,000	1	0	39,999998509883847	5,000000000000000	0,095000609755516	5,000000000000000
3302,41162	1338,695556640625000	21306,000	1	0	39,999998509883847	5,000000000000000	0,095052771270275	5,000000000000000
3303,41187	1339,135375976562500	21313,000	1	0	39,999998509883847	5,000000000000000	0,095004431903362	5,000000000000000
3304,41187	1339,512329101562500	21319,000	1	0	39,999998509883847	5,000000000000000	0,095139354467392	5,000000000000000
3305,41211	1339,952148437500000	21326,000	1	0	39,999998509883847	5,000000000000000	0,095014378428459	5,000000000000000
3306,41211	1340,329223632812500	21332,000	1	0	39,999998509883847	5,000000000000000	0,095139212906361	5,000000000000000
3307,41235	1340,769042968750000	21339,000	1	0	39,999998509883847	5,000000000000000	0,094889007508755	5,000000000000000
3308,41235	1341,208862304687500	21346,000	1	0	39,999998509883847	5,000000000000000	0,094736799597740	5,000000000000000
3309,41260	1341,585815429687500	21352,000	1	0	39,999998509883847	5,000000000000000	0,094702057540417	5,000000000000000
3310,41260	1342,025634765625000	21359,000	1	0	39,999998509883847	5,000000000000000	0,094739720225334	5,000000000000000
3311,41284	1342,402587890625000	21365,000	1	0	39,999998509883847	5,000000000000000	0,094928331673145	5,000000000000000
3312,41284	1342,842407226562500	21372,000	1	0	39,999998509883847	5,000000000000000	0,094884753227234	5,000000000000000
3313,41309	1343,219482421875000	21378,000	1	0	39,999998509883847	5,000000000000000	0,095006592571735	5,000000000000000
3314,41309	1343,596435546875000	21384,000	1	0	39,999998509883847	5,000000000000000	0,095194555819035	5,000000000000000
3315,41333	1344,036254882812500	21391,000	1	0	39,999998509883847	5,000000000000000	0,094810679554939	5,000000000000000
3316,41333	1344,413208007812500	21397,000	1	0	39,999998509883847	5,000000000000000	0,095016621053219	5,000000000000000
3317,41357	1344,853027343750000	21404,000	1	0	39,999998509883847	5,000000000000000	0,095130279660225	5,000000000000000
3318,41357	1345,230102539062500	21410,000	1	0	39,999998509883847	5,000000000000000	0,095155082643032	5,000000000000000
3319,41382	1345,669921875000000	21417,000	1	0	39,999998509883847	5,000000000000000	0,095030292868614	5,000000000000000
3320,41382	1346,046875000000000	21423,000	1	0	39,999998509883847	5,000000000000000	0,095056198537350	5,000000000000000
3321,41406	1346,423828125000000	21429,000	1	0	39,999998509883847	5,000000000000000	0,095339983701706	5,000000000000000
3322,41406	1346,863647460937500	21436,000	1	0	39,999998509883847	5,000000000000000	0,094742588698864	5,000000000000000
3323,41431	1347,240722656250000	21442,000	1	0	39,999998509883847	5,000000000000000	0,095038279891014	5,000000000000000
3324,41431	1347,680541992187500	21449,000	1	0	39,999998509883847	5,000000000000000	0,094917163252831	5,000000000000000
3325,41455	1348,057495117187500	21455,000	1	0	39,999998509883847	5,000000000000000	0,094827584922314	5,000000000000000
3326,41455	1348,497314453125000	21462,000	1	0	39,999998509883847	5,000000000000000	0,095064856112003	5,000000000000000
3327,41479	1348,874267578125000	21468,000	1	0	39,999998509883847	5,000000000000000	0,095041535794735	5,000000000000000
3328,41479	1349,314086914062500	21475,000	1	0	39,999998509883847	5,000000000000000	0,094800226390362	5,000000000000000
3329,41504	1349,691162109375000	21481,000	1	0	39,999998509883847	5,000000000000000	0,095019444823265	5,000000000000000
3330,41504	1350,068115234375000	21487,000	1	0	39,999998509883847	5,000000000000000	0,095235854387283	5,000000000000000
3331,41528	1350,507934570312500	21494,000	1	0	39,999998509883847	5,000000000000000	0,094953313469887	5,000000000000000
3332,41528	1350,884887695312500	21500,000	1	0	39,999998509883847	5,000000000000000	0,095223225653172	5,000000000000000
3333,41553	1351,324707031250000	21507,000	1	0	39,999998509883847	5,000000000000000	0,095284216105938	5,000000000000000
3334,41553	1351,701782226562500	21513,000	1	0	39,999998509883847	5,000000000000000	0,095255360007286	5,000000000000000
3335,41577	1352,141601562500000	21520,000	1	0	39,999998509883847	5,000000000000000	0,095381103456020	5,000000000000000
3336,41577	1352,518554687500000	21526,000	1	0	39,999998509883847	5,000000000000000	0,095314405858517	5,000000000000000
3337,41602	1352,958374023437500	21533,000	1	0	39,999998509883847	5,000000000000000	0,095237001776695	5,000000000000000
3338,41602	1353,335327148437500	21539,000	1	0	39,999998509883847	5,000000000000000	0,095157101750374	5,000000000000000
3339,41626	1353,712402343750000	21545,000	1	0	39,999998509883847	5,000000000000000	0,095319591462612	5,000000000000000
3340,41626	1354,152221679687500	21552,000	1	0	39,999998509883847	5,000000000000000	0,094899736344814	5,000000000000000
3341,41650	1354,529174804687500	21558,000	1	0	39,999998509883847	5,000000000000000	0,094942994415760	5,000000000000000
3342,41650	1354,968994140625000	21565,000	1	0	39,999998509883847	5,000000000000000	0,094908177852631	5,000000000000000
3343,41675	1355,345947265625000	21571,000	1	0	39,999998509883847	5,000000000000000	0,094811514019966	5,000000000000000
3344,41699	1355,785766601562500	21578,000	1	0	39,999998509883847	5,000000000000000	0,095183119177818	5,000000000000000
3345,41699	1356,162841796875000	21584,000	1	0	39,999998509883847	5,000000000000000	0,095291405916214	5,000000000000000
3346,41724	1356,539794921875000	21590,000	1	0	39,999998509883847	5,000000000000000	0,095446683466434	5,000000000000000
3347,41724	1356,979614257812500	21597,000	1	0	39,999998509883847	5,000000000000000	0,095018982887268	5,000000000000000
3348,41748	1357,356567382812500	21603,000	1	0	39,999998509883847	5,000000000000000	0,095447234809399	5,000000000000000
3349,41748	1357,796386718750000	21610,000	1	0	39,999998509883847	5,000000000000000	0,095403954386711	5,000000000000000
3350,41772	1358,173461914062500	21616,000	1	0	39,999998509883847	5,000000000000000	0,095418021082878	5,000000000000000
3351,41772	1358,613281250000000	21623,000	1	0	39,999998509883847	5,000000000000000	0,095509342849255	5,000000000000000
3352,41797	1358,990234375000000	21629,000	1	0	39,999998509883847	5,000000000000000	0,095217004418373	5,000000000000000
3353,41797	1359,430053710937500	21636,000	1	0	39,999998509883847	5,000000000000000	0,095288716256618	5,000000000000000
3354,41821	1359,807006835937500	21642,000	1	0	39,999998509883847	5,000000000000000	0,095215305685997	5,000000000000000
3355,41821	1360,184082031250000	21648,000	1	0	39,999998509883847	5,000000000000000	0,095560461282730	5,000000000000000
3356,41846	1360,623901367187500	21655,000	1	0	39,999998509883847	5,000000000000000	0,095197670161724	5,000000000000000
3357,41846	1361,000854492187500	21661,000	1	0	39,999998509883847	5,000000000000000	0,095274537801743	5,000000000000000
3358,41870	1361,440673828125000	21668,000	1	0	39,999998509883847	5,000000000000000	0,095127478241920	5,000000000000000
3359,41870	1361,817626953125000	21674,000	1	0	39,999998509883847	5,000000000000000	0,095200859010220	5,000000000000000
3360,41895	1362,257446289062500	21681,000	1	0	39,999998509883847	5,000000000000000	0,095362506806850	5,000000000000000
3361,41895	1362,634521484375000	21687,000	1	0	39,999998509883847	5,000000000000000	0,095274016261101	5,000000000000000
3362,41919	1363,074340820312500	21694,000	1	0	39,999998509883847	5,000000000000000	0,095486283302307	5,000000000000000
3363,41919	1363,451293945312500	21700,000	1	0	39,999998509883847	5,000000000000000	0,095646671950817	5,000000000000000
3364,41943	1363,891113281250000	21707,000	1	0	39,999998509883847	5,000000000000000	0,095477983355522	5,000000000000000
3365,41943	1364,268066406250000	21713,000	1	0	39,999998509883847	5,000000000000000	0,095359198749065	5,000000000000000
3366,41968	1364,707885742187500	21720,000	1	0	39,999998509883847	5,000000000000000	0,095522746443748	5,000000000000000
3367,41968	1365,084960937500000	21726,000	1	0	39,999998509883847	5,000000000000000	0,095372028648853	5,000000000000000
3368,41992	1365,524780273437500	21733,000	1	0	39,999998509883847	5,000000000000000	0,095591731369495	5,000000000000000
3369,41992	1365,901733398437500	21739,000	1	0	39,999998509883847	5,000000000000000	0,095563843846321	5,000000000000000
3370,42017	1366,341552734375000	21746,000	1	0	39,999998509883847	5,000000000000000	0,095470830798149	5,000000000000000
3371,42017	1366,718505859375000	21752,000	1	0	39,999998509883847	5,000000000000000	0,095172360539436	5,000000000000000
3372,42041	1367,158447265625000	21759,000	1	0	39,999998509883847	5,000000000000000	0,095255471765995	5,000000000000000
3373,42041	1367,535400390625000	21765,000	1	0	39,999998509883847	5,000000000000000	0,095398411154747	5,000000000000000
3374,42065	1367,975219726562500	21772,000	1	0	39,999998509883847	5,000000000000000	0,095417723059654	5,000000000000000
3375,42065	1368,352172851562500	21778,000	1	0	39,999998509883847	5,000000000000000	0,095245555043221	5,000000000000000
3376,42090	1368,791992187500000	21785,000	1	0	39,999998509883847	5,000000000000000	0,095276311039925	5,000000000000000
3377,42090	1369,169067382812500	21791,000	1	0	39,999998509883847	5,000000000000000	0,095425374805927	5,000000000000000
3378,42114	1369,608886718750000	21798,000	1	0	39,999998509883847	5,000000000000000	0,095177687704563	5,000000000000000
3379,42114	1369,985839843750000	21804,000	1	0	39,999998509883847	5,000000000000000	0,095352500677109	5,000000000000000
3380,42139	1370,425659179687500	21811,000	1	0	39,999998509883847	5,000000000000000	0,095473431050777	5,000000000000000
3381,42139	1370,802612304687500	21817,000	1	0	39,999998509883847	5,000000000000000	0,095291011035442	5,000000000000000
3382,42163	1371,242431640625000	21824,000	1	0	39,999998509883847	5,000000000000000	0,095284059643745	5,000000000000000
3383,42163	1371,619506835937500	21830,000	1	0	39,999998509883847	5,000000000000000	0,095523968338966	5,000000000000000
3384,42188	1372,059326171875000	21837,000	1	0	39,999998509883847	5,000000000000000	0,095576420426369	5,000000000000000
3385,42212	1372,436279296875000	21843,000	1	0	39,999998509883847	5,000000000000000	0,095519520342350	5,000000000000000
3386,42212	1372,876098632812500	21850,000	1	0	39,999998509883847	5,000000000000000	0,095586180686951	5,000000000000000
3387,42236	1373,253051757812500	21856,000	1	0	39,999998509883847	5,000000000000000	0,095376074314117	5,000000000000000
3388,42236	1373,692871093750000	21863,000	1	0	39,999998509883847	5,000000000000000	0,095350012183189	5,000000000000000
3389,42261	1374,069946289062500	21869,000	1	0	39,999998509883847	5,000000000000000	0,095325008034706	5,000000000000000
3390,42261	1374,509765625000000	21876,000	1	0	39,999998509883847	5,000000000000000	0,095306068658829	5,000000000000000
3391,42285	1374,886718750000000	21882,000	1	0	39,999998509883847	5,000000000000000	0,095404386520386	5,000000000000000
3392,42285	1375,326538085937500	21889,000	1	0	39,999998509883847	5,000000000000000	0,095622800290585	5,000000000000000
3393,42310	1375,703491210937500	21895,000	1	0	39,999998509883847	5,000000000000000	0,095227554440498	5,000000000000000
3394,42310	1376,143310546875000	21902,000	1	0	39,999998509883847	5,000000000000000	0,095374666154385	5,000000000000000
3395,42334	1376,520385742187500	21908,000	1	0	39,999998509883847	5,000000000000000	0,095522046089172	5,000000000000000
3396,42334	1376,960205078125000	21915,000	1	0	39,999998509883847	5,000000000000000	0,095237240195274	5,000000000000000
3397,42358	1377,337158203125000	21921,000	1	0	39,999998509883847	5,000000000000000	0,095872417092323	5,000000000000000
3398,42358	1377,776977539062500	21928,000	1	0	39,999998509883847	5,000000000000000	0,095584906637669	5,000000000000000
3399,42383	1378,153930664062500	21934,000	1	0	39,999998509883847	5,000000000000000	0,095638006925583	5,000000000000000
3400,42383	1378,593750000000000	21941,000	1	0	39,999998509883847	5,000000000000000	0,095488324761391	5,000000000000000
3401,42407	1378,970825195312500	21947,000	1	0	39,999998509883847	5,000000000000000	0,095500610768795	5,000000000000000
3402,42407	1379,410644531250000	21954,000	1	0	39,999998509883847	5,000000000000000	0,095210075378418	5,000000000000000
3403,42432	1379,787597656250000	21960,000	1	0	39,999998509883847	5,000000000000000	0,095394030213356	5,000000000000000
3404,42432	1380,227416992187500	21967,000	1	0	39,999998509883847	5,000000000000000	0,095220632851124	5,000000000000000
3405,42456	1380,604370117187500	21973,000	1	0	39,999998509883847	5,000000000000000	0,095733560621738	5,000000000000000
3406,42456	1381,044189453125000	21980,000	1	0	39,999998509883847	5,000000000000000	0,095556259155273	5,000000000000000
3407,42480	1381,484008789062500	21987,000	1	0	39,999998509883847	5,000000000000000	0,095474973320961	5,000000000000000
3408,42480	1381,861083984375000	21993,000	1	0	39,999998509883847	5,000000000000000	0,095513209700584	5,000000000000000
3409,42505	1382,300903320312500	22000,000	1	0	39,999998509883847	5,000000000000000	0,095670446753502	5,000000000000000
3410,42505	1382,677856445312500	22006,000	1	0	39,999998509883847	5,000000000000000	0,095572583377361	5,000000000000000
3411,42529	1383,117675781250000	22013,000	1	0	39,999998509883847	5,000000000000000	0,095642700791359	5,000000000000000
3412,42529	1383,494628906250000	22019,000	1	0	39,999998509883847	5,000000000000000	0,095388084650040	5,000000000000000
3413,42554	1383,934448242187500	22026,000	1	0	39,999998509883847	5,000000000000000	0,095473267138004	5,000000000000000
3414,42554	1384,311523437500000	22032,000	1	0	39,999998509883847	5,000000000000000	0,095607750117779	5,000000000000000
3415,42578	1384,751342773437500	22039,000	1	0	39,999998509883847	5,000000000000000	0,095403626561165	5,000000000000000
3416,42578	1385,128295898437500	22045,000	1	0	39,999998509883847	5,000000000000000	0,095721021294594	5,000000000000000
3417,42603	1385,568115234375000	22052,000	1	0	39,999998509883847	5,000000000000000	0,095418915152550	5,000000000000000
3418,42603	1385,945068359375000	22058,000	1	0	39,999998509883847	5,000000000000000	0,095560200512409	5,000000000000000
3419,42627	1386,384887695312500	22065,000	1	0	39,999998509883847	5,000000000000000	0,095255829393864	5,000000000000000
3420,42627	1386,761962890625000	22071,000	1	0	39,999998509883847	5,000000000000000	0,095565363764763	5,000000000000000
3421,42651	1387,201782226562500	22078,000	1	0	39,999998509883847	5,000000000000000	0,095290392637253	5,000000000000000
3422,42651	1387,641601562500000	22085,000	1	0	39,999998509883847	5,000000000000000	0,095535263419151	5,000000000000000
3423,42676	1388,018554687500000	22091,000	1	0	39,999998509883847	5,000000000000000	0,095405623316765	5,000000000000000
3424,42676	1388,458374023437500	22098,000	1	0	39,999998509883847	5,000000000000000	0,095111623406410	5,000000000000000
3425,42700	1388,835327148437500	22104,000	1	0	39,999998509883847	5,000000000000000	0,095150634646416	5,000000000000000
3426,42725	1389,275146484375000	22111,000	1	0	39,999998509883847	5,000000000000000	0,095217920839787	5,000000000000000
3427,42725	1389,652221679687500	22117,000	1	0	39,999998509883847	5,000000000000000	0,095278836786747	5,000000000000000
3428,42749	1390,092041015625000	22124,000	1	0	39,999998509883847	5,000000000000000	0,095182090997696	5,000000000000000
3429,42749	1390,468994140625000	22130,000	1	0	39,999998509883847	5,000000000000000	0,094956740736961	5,000000000000000
3430,42773	1390,908813476562500	22137,000	1	0	39,999998509883847	5,000000000000000	0,095321170985699	5,000000000000000
3431,42773	1391,285766601562500	22143,000	1	0	39,999998509883847	5,000000000000000	0,095426872372627	5,000000000000000
3432,42798	1391,725585937500000	22150,000	1	0	39,999998509883847	5,000000000000000	0,095318980515003	5,000000000000000
3433,42798	1392,102661132812500	22156,000	1	0	39,999998509883847	5,000000000000000	0,095394358038902	5,000000000000000
3434,42822	1392,542480468750000	22163,000	1	0	39,999998509883847	5,000000000000000	0,095510885119438	5,000000000000000
3435,42822	1392,919433593750000	22169,000	1	0	39,999998509883847	5,000000000000000	0,095490954816341	5,000000000000000
3436,42847	1393,359252929687500	22176,000	1	0	39,999998509883847	5,000000000000000	0,095377452671528	5,000000000000000
3437,42847	1393,736206054687500	22182,000	1	0	39,999998509883847	5,000000000000000	0,095405876636505	5,000000000000000
3438,42871	1394,176147460937500	22189,000	1	0	39,999998509883847	5,000000000000000	0,095433205366135	5,000000000000000
3439,42871	1394,553100585937500	22195,000	1	0	39,999998509883847	5,000000000000000	0,095373399555683	5,000000000000000
3440,42896	1394,992919921875000	22202,000	1	0	39,999998509883847	5,000000000000000	0,095330260694027	5,000000000000000
3441,42896	1395,369873046875000	22208,000	1	0	39,999998509883847	5,000000000000000	0,095160305500031	5,000000000000000
3442,42920	1395,809692382812500	22215,000	1	0	39,999998509883847	5,000000000000000	0,095396175980568	5,000000000000000
3443,42920	1396,186645507812500	22221,000	1	0	39,999998509883847	5,000000000000000	0,095348484814167	5,000000000000000
3444,42944	1396,626586914062500	22228,000	1	0	39,999998509883847	5,000000000000000	0,095325261354446	5,000000000000000
3445,42944	1397,003540039062500	22234,000	1	0	39,999998509883847	5,000000000000000	0,095319680869579	5,000000000000000
3446,42969	1397,443359375000000	22241,000	1	0	39,999998509883847	5,000000000000000	0,095407284796238	5,000000000000000
3447,42969	1397,820312500000000	22247,000	1	0	39,999998509883847	5,000000000000000	0,095411464571953	5,000000000000000
3448,42993	1398,260131835937500	22254,000	1	0	39,999998509883847	5,000000000000000	0,095675773918629	5,000000000000000
3449,42993	1398,637207031250000	22260,000	1	0	39,999998509883847	5,000000000000000	0,095441058278084	5,000000000000000
3450,43018	1399,014160156250000	22266,000	1	0	39,999998509883847	5,000000000000000	0,095669567584991	5,000000000000000
3451,43018	1399,453979492187500	22273,000	1	0	39,999998509883847	5,000000000000000	0,095433786511421	5,000000000000000
3452,43042	1399,830932617187500	22279,000	1	0	39,999998509883847	5,000000000000000	0,095588698983192	5,000000000000000
3453,43042	1400,270751953125000	22286,000	1	0	39,999998509883847	5,000000000000000	0,095312774181366	5,000000000000000
3454,43066	1400,647827148437500	22292,000	1	0	39,999998509883847	5,000000000000000	0,095458485186100	5,000000000000000
3455,43066	1401,087646484375000	22299,000	1	0	39,999998509883847	5,000000000000000	0,095085971057415	5,000000000000000
3456,43091	1401,464599609375000	22305,000	1	0	39,999998509883847	5,000000000000000	0,095354519784451	5,000000000000000
3457,43091	1401,904418945312500	22312,000	1	0	39,999998509883847	5,000000000000000	0,094941258430481	5,000000000000000
3458,43115	1402,281372070312500	22318,000	1	0	39,999998509883847	5,000000000000000	0,095360897481441	5,000000000000000
3459,43115	1402,721191406250000	22325,000	1	0	39,999998509883847	5,000000000000000	0,095085427165031	5,000000000000000
3460,43140	1403,161010742187500	22332,000	1	0	39,999998509883847	5,000000000000000	0,095165207982063	5,000000000000000
3461,43140	1403,538085937500000	22338,000	1	0	39,999998509883847	5,000000000000000	0,095177263021469	5,000000000000000
3462,43164	1403,977905273437500	22345,000	1	0	39,999998509883847	5,000000000000000	0,095353357493877	5,000000000000000
3463,43164	1404,354858398437500	22351,000	1	0	39,999998509883847	5,000000000000000	0,095518603920937	5,000000000000000
3464,43188	1404,794677734375000	22358,000	1	0	39,999998509883847	5,000000000000000	0,095646366477013	5,000000000000000
3465,43188	1405,171630859375000	22364,000	1	0	39,999998509883847	5,000000000000000	0,095155224204063	5,000000000000000
3466,43213	1405,611450195312500	22371,000	1	0	39,999998509883847	5,000000000000000	0,095123723149300	5,000000000000000
3467,43213	1405,988525390625000	22377,000	1	0	39,999998509883847	5,000000000000000	0,095221593976021	5,000000000000000
3468,43237	1406,428344726562500	22384,000	1	0	39,999998509883847	5,000000000000000	0,095388695597649	5,000000000000000
3469,43262	1406,805297851562500	22390,000	1	0	39,999998509883847	5,000000000000000	0,095455184578896	5,000000000000000
3470,43262	1407,245117187500000	22397,000	1	0	39,999998509883847	5,000000000000000	0,095533721148968	5,000000000000000
3471,43286	1407,622070312500000	22403,000	1	0	39,999998509883847	5,000000000000000	0,095403485000134	5,000000000000000
3472,43286	1408,061889648437500	22410,000	1	0	39,999998509883847	5,000000000000000	0,095414742827415	5,000000000000000
3473,43311	1408,438964843750000	22416,000	1	0	39,999998509883847	5,000000000000000	0,095485135912895	5,000000000000000
3474,43311	1408,878784179687500	22423,000	1	0	39,999998509883847	5,000000000000000	0,095397606492043	5,000000000000000
3475,43335	1409,255737304687500	22429,000	1	0	39,999998509883847	5,000000000000000	0,095349833369255	5,000000000000000
