189.108	952
191.983	969
194.857	954
197.730	938
200.603	951
203.474	964
206.344	955
209.214	975
212.082	966
214.950	975
217.816	968
220.682	983
223.547	972
226.410	994
229.273	1007
232.135	1007
234.996	1022
237.856	1031
240.715	1038
243.574	1031
246.431	1029
249.287	1042
252.143	1036
254.997	1033
257.851	1050
260.703	1037
263.555	1027
266.406	1078
269.256	1054
272.105	1055
274.953	1086
277.800	1059
280.646	1065
283.491	1094
286.336	1109
289.179	1103
292.022	1104
294.863	1100
297.704	1117
300.544	1114
303.383	1153
306.220	1142
309.057	1144
311.894	1145
314.729	1143
317.563	1144
320.396	1125
323.229	1085
326.060	1108
328.891	1081
331.720	1102
334.549	1090
337.377	1096
340.204	1090
343.030	1087
345.855	1083
348.679	1055
351.502	1092
354.325	1084
357.146	1056
359.967	1083
362.786	1064
365.605	1073
368.423	1063
371.240	1075
374.056	1058
376.871	1082
379.685	1060
382.498	1038
385.311	1064
388.122	1064
390.933	1078
393.742	1067
396.551	1053
399.359	1046
402.166	1070
404.972	1037
407.777	1070
410.581	1059
413.385	1051
416.187	1045
418.989	1067
421.789	1054
424.589	1062
427.388	1048
430.186	1056
432.983	1062
435.779	1064
438.574	1061
441.368	1046
444.162	1050
446.954	1043
449.746	1027
452.537	1035
455.327	1013
458.116	1048
460.904	1036
463.691	1029
466.477	1031
469.263	1035
472.047	1026
474.831	1066
477.613	1070
480.395	1063
483.176	1097
485.956	1091
488.735	1091
491.513	1094
494.291	1105
497.067	1146
499.843	1294
502.618	1786
505.391	2611
508.164	3087
510.936	3409
513.707	3725
516.478	4167
519.247	4679
522.016	5371
524.783	6618
527.550	8106
530.316	8409
533.081	5910
535.845	3023
538.608	1724
541.370	1323
544.132	1206
546.892	1148
549.652	1099
552.411	1064
555.169	1042
557.926	1055
560.682	1015
563.437	1032
566.191	1003
568.945	999
571.697	1001
574.449	1003
577.200	1002
579.950	991
582.699	980
585.447	985
588.195	992
590.941	989
593.687	994
596.432	982
599.176	990
601.919	987
604.661	980
607.402	993
610.142	1005
612.882	1004
615.621	1005
618.358	1011
621.095	1000
623.831	1018
626.566	1020
629.301	1012
632.034	998
634.767	1018
637.498	1010
640.229	992
642.959	994
645.688	1019
648.416	1002
651.144	1008
653.870	1033
656.596	1007
659.321	989
662.045	1008
664.768	992
667.490	1002
670.211	975
672.932	1015
675.651	1004
678.370	995
681.088	1009
683.805	991
686.521	991
689.236	993
691.951	977
694.664	989
697.377	989
700.089	965
702.800	985
705.510	986
708.219	969
710.927	977
713.635	968
716.342	958
719.048	960
721.753	981
724.457	979
727.160	989
729.862	980
732.564	979
735.265	975
737.965	990
740.664	980
743.362	972
746.059	956
748.756	957
751.451	958
754.146	950
756.840	988
759.533	965
762.225	969
764.917	982
767.607	991
770.297	982
772.986	982
775.674	985
778.361	976
781.047	992
783.732	969
786.417	982
789.101	993
791.784	994
794.466	995
797.147	990
799.827	993
802.507	1000
805.186	999
807.863	995
810.540	1002
813.217	1004
815.892	999
818.566	1006
821.240	1003
823.913	1023
826.585	1026
829.256	1005
831.926	1014
834.596	1001
837.264	983
839.932	997
842.599	1022
845.265	1006
847.930	1011
850.595	995
853.258	1006
855.921	1001
858.583	997
861.244	983
863.904	1011
866.564	1018
869.222	1006
871.880	1007
874.537	1014
877.193	1005
879.848	1010
882.503	1007
885.156	1008
887.809	1034
890.461	1028
893.112	1010
895.762	1006
898.412	1019
901.061	1006
903.708	1019
906.355	1039
909.001	1016
911.647	1020
914.291	1039
916.935	1041
919.578	1031
922.220	1068
924.861	1087
927.501	1074
930.141	1159
932.779	1182
935.417	1198
938.054	1246
940.691	1261
943.326	1324
945.961	1373
948.594	1379
951.227	1413
953.860	1433
956.491	1405
959.121	1379
961.751	1404
964.380	1414
967.008	1380
969.635	1412
972.261	1419
974.887	1445
977.512	1433
980.136	1417
982.759	1405
985.381	1369
988.003	1340
990.623	1317
993.243	1316
995.862	1257
998.480	1230
1001.098	1193
1003.715	1174
1006.330	1142
1008.945	1137
1011.559	1107
1014.173	1065
1016.785	1044
1019.397	1061
1022.008	1058
1024.618	1040
1027.227	1033
1029.836	1018
1032.444	1014
1035.050	992
1037.657	1005
1040.262	1003
1042.866	981
1045.470	975
1048.073	987
1050.675	1001
1053.276	960
1055.876	976
1058.476	974
1061.075	960
1063.673	964
1066.270	967
1068.866	978
1071.462	969
1074.057	982
1076.651	967
1079.244	978
1081.836	959
1084.428	990
1087.019	966
1089.609	966
1092.198	956
1094.786	982
1097.374	974
1099.960	965
1102.546	967
1105.132	961
1107.716	980
1110.300	968
1112.882	951
1115.464	961
1118.046	980
1120.626	965
1123.205	966
1125.784	956
1128.362	966
1130.939	957
1133.516	957
1136.091	966
1138.666	976
1141.240	979
1143.814	961
1146.386	958
1148.958	967
1151.528	975
1154.099	962
1156.668	959
1159.236	963
1161.804	968
1164.371	963
