835.814	3904
836.416	3854
837.018	3676
837.621	3774
838.223	3826
838.827	4059
839.429	3964
840.032	3855
840.634	3883
841.237	3755
841.839	3922
842.442	3999
843.044	3866
843.647	3826
844.249	3725
844.852	3744
845.453	3841
846.057	3952
846.658	3947
847.259	3872
847.862	3819
848.463	3866
849.066	3996
849.667	3826
850.270	3790
850.871	3719
851.474	3838
852.075	3944
852.676	3877
853.278	3992
853.879	3903
854.482	3859
855.082	3778
855.685	3893
856.286	4033
856.888	3940
857.489	3967
858.089	3810
858.691	3890
859.292	3881
859.894	4030
860.494	4012
861.095	4038
861.697	3884
862.297	3886
862.899	3942
863.499	3952
864.101	4049
864.701	4083
865.301	3886
865.903	3901
866.503	3912
867.105	3991
867.705	3982
868.304	3947
868.906	3949
869.506	3896
870.105	3979
870.707	3960
871.306	4034
871.908	3950
872.507	3952
873.107	3920
873.708	3829
874.308	3934
874.909	3960
875.508	4070
876.107	3961
876.709	3907
877.308	3963
877.907	3868
878.508	3934
879.107	3994
879.706	3790
880.307	3922
880.906	3869
881.507	3951
882.106	4049
882.704	4048
883.305	3860
883.904	3873
884.503	3875
885.103	3908
885.702	3992
886.300	4009
886.901	3902
887.499	3797
888.098	4024
888.698	3978
889.296	4121
889.895	4083
890.495	4049
891.093	3929
891.691	3920
892.292	4076
892.890	3974
893.488	3937
894.088	3919
894.686	4016
895.284	3899
895.884	3960
896.482	4104
897.079	4013
897.677	3967
898.277	3973
898.875	3981
899.472	4058
900.072	4197
900.670	4092
901.267	3914
901.867	4028
902.464	3923
903.061	4076
903.659	4101
904.258	4005
904.856	3858
905.453	3904
906.052	4064
906.649	4095
907.246	4092
907.844	3962
908.443	3953
909.040	3870
909.637	3907
910.236	4043
910.832	4056
911.429	4137
912.026	3958
912.625	3927
913.222	3985
913.818	4074
914.415	4150
915.014	4006
915.610	3919
916.207	4144
916.803	3944
917.402	4023
917.998	4110
918.595	4099
919.191	3948
919.789	3976
920.386	3992
920.982	4046
921.578	4037
922.176	4049
922.772	3905
923.368	3924
923.965	3869
924.561	4147
925.158	4099
925.754	4128
926.350	3973
926.946	3911
927.544	3925
928.140	4094
928.735	4078
929.331	4079
929.927	4001
930.524	3917
931.120	3950
931.715	3975
932.311	4163
932.906	4144
933.504	4063
934.099	4012
934.694	3923
935.290	4087
935.885	4024
936.482	4069
937.077	4130
937.672	4063
938.268	4007
938.863	4033
939.460	4060
940.055	4015
940.649	3948
941.244	3946
941.839	3852
942.434	3969
943.031	4066
943.625	4061
944.220	4103
944.815	3922
945.409	4042
946.004	4059
946.601	4060
947.195	4154
