51.418	7972
52.055	8056.869140625
52.691	8043.28076171875
53.327	8093.97802734375
53.964	8126.68896484375
54.600	8197.0283203125
55.236	8208.630859375
55.872	8189.84033203125
56.508	8168.8408203125
57.144	8073.7822265625
57.780	8015.4306640625
58.416	8012.17138671875
59.054	8100.50634765625
59.690	8287.4091796875
60.326	8555.7265625
60.962	8833.3154296875
61.597	9025.4609375
62.233	9267.7529296875
62.869	9585.384765625
63.504	9864.8125
64.140	10243.2998046875
64.775	10400.7421875
65.411	10353.3076171875
66.046	10384.384765625
66.682	10398.177734375
67.317	10513.23828125
67.952	10464.9677734375
68.587	10425.501953125
69.223	10270.158203125
69.858	10384.923828125
70.493	10412.837890625
71.128	10570.9189453125
71.763	10575.125
72.398	10481.9951171875
73.033	10497.12109375
73.668	10535.359375
74.305	10742.328125
74.940	10854.0546875
75.575	10829.8095703125
76.209	10601.69140625
76.844	10607.4306640625
77.479	10707.6572265625
78.113	10760.734375
78.748	10818.822265625
79.382	10768.15234375
80.017	10670.4892578125
80.651	10638.8935546875
81.286	10699.947265625
81.920	10795.48046875
82.554	10661.6875
83.188	10571.603515625
83.823	10506.490234375
84.457	10618
85.091	10653.9140625
85.725	10845.697265625
86.359	10855.46875
86.993	10700.982421875
87.627	10686.87890625
88.261	10802.609375
88.895	11051.7373046875
89.531	11020.748046875
90.165	10893.9951171875
90.798	10829.5869140625
91.432	10842.2265625
92.066	10943.1171875
92.699	11036.3818359375
93.333	10946.41015625
93.966	10803.375
94.600	10690.8359375
95.233	10840.2841796875
95.867	11122.5732421875
96.500	11146.5400390625
97.133	10917.5654296875
97.767	10798.01953125
98.400	10816.2919921875
99.033	10914.505859375
99.666	11066.9755859375
100.299	11016.3662109375
100.932	10941.6162109375
101.565	10872.759765625
102.198	10779.0625
102.831	10910.5908203125
103.464	11123.13671875
104.097	11117.2861328125
104.732	10867.701171875
105.365	10667.9248046875
105.997	10818.9013671875
106.630	10971.2802734375
107.263	11117.9375
107.895	11062.3759765625
108.528	10860.390625
109.160	10763.595703125
109.793	10937.3037109375
110.425	11097.1025390625
111.057	11315.75
111.690	11220.8701171875
112.322	10961.8701171875
112.954	10991.58203125
113.587	11118.2421875
114.219	11220.05078125
114.851	11167.119140625
115.483	11062.2021484375
116.115	11002.25
116.747	11113.966796875
117.379	11368.49609375
118.011	11399.11328125
118.643	11288.482421875
119.274	11176.1337890625
119.908	11049.9716796875
120.540	11164.7841796875
121.172	11376.005859375
121.803	11482.5107421875
122.435	11361.232421875
123.066	11143.6826171875
123.698	11122.3056640625
124.329	11134.3603515625
124.961	11382.216796875
125.592	11293.703125
126.224	11375.1142578125
126.855	11238.7783203125
127.486	11163.595703125
128.117	11345.447265625
