728.848	930
729.459	912
730.070	876
730.679	928
731.290	920
731.901	885
732.510	918
733.120	889
733.731	918
734.340	903
734.951	903
735.561	908
736.170	875
736.781	878
737.389	925
738.000	893
738.610	901
739.219	915
739.829	859
740.439	885
741.048	861
741.658	879
742.268	891
742.876	876
743.487	899
744.095	889
744.705	858
745.315	879
745.923	868
746.533	873
747.143	831
747.750	889
748.360	834
748.968	855
749.578	857
750.187	861
750.795	862
751.405	868
752.012	847
752.622	844
753.231	875
753.839	864
754.448	843
755.056	827
755.665	867
756.274	833
756.881	851
757.491	831
758.098	814
758.707	835
759.314	846
759.923	825
760.532	853
761.139	862
761.748	846
762.355	831
762.964	867
763.570	835
764.179	854
764.788	828
765.395	846
766.003	841
766.610	854
767.218	861
767.825	841
768.433	822
769.040	847
769.648	846
770.256	853
770.863	834
771.471	808
772.077	839
772.685	847
773.292	844
773.900	853
774.506	841
775.114	828
775.720	841
776.328	855
776.933	783
777.541	844
778.149	845
778.755	851
779.363	839
779.968	831
780.576	809
781.182	802
781.789	853
782.395	825
783.002	864
783.608	850
784.215	810
784.820	821
785.428	814
786.033	827
786.640	841
787.245	818
787.853	875
788.458	832
789.065	837
789.670	829
790.277	838
790.882	856
791.489	834
792.094	840
792.700	818
793.305	799
793.912	827
794.517	787
795.121	830
795.728	811
796.332	837
796.939	809
797.544	814
798.150	800
798.754	847
799.361	806
799.965	810
800.571	830
801.176	803
801.782	820
802.386	824
802.990	827
803.596	797
804.200	829
804.806	771
805.410	787
806.016	815
806.620	840
807.226	833
807.830	829
808.434	810
809.039	849
809.643	840
810.249	815
810.852	828
811.458	835
812.061	808
812.665	832
813.270	820
813.874	790
814.479	844
815.082	812
815.688	813
816.291	832
816.894	837
817.499	848
818.103	833
818.708	816
819.311	805
819.914	823
820.519	803
821.122	800
821.726	832
822.329	832
822.932	837
823.537	866
824.140	864
824.744	836
825.347	839
825.949	842
826.554	810
827.157	835
827.759	841
828.363	842
828.966	831
829.570	827
830.172	838
830.775	832
831.379	859
831.981	809
832.583	852
833.187	792
833.790	833
834.394	840
834.996	794
835.598	854
836.201	835
836.803	837
837.405	813
838.009	820
838.611	835
839.212	865
839.816	823
840.418	806
841.019	802
841.623	821
842.224	828
842.826	854
843.429	846
844.031	858
844.632	841
845.235	840
845.836	811
846.438	861
847.041	831
847.642	815
848.243	821
848.846	855
849.447	805
850.048	839
850.651	824
851.252	832
851.853	805
852.454	855
853.056	838
853.657	815
854.258	825
854.861	819
855.461	829
856.062	822
856.664	847
857.265	818
857.865	830
858.466	838
859.068	820
859.668	822
860.269	811
860.871	832
861.471	831
862.071	827
862.672	840
863.274	828
863.874	814
864.474	800
865.074	836
865.676	829
866.275	820
866.875	802
867.477	829
868.077	805
868.677	823
869.276	811
869.878	815
870.478	820
871.077	836
871.677	801
872.278	806
872.878	828
873.477	811
874.077	788
874.676	788
875.277	830
875.876	807
876.476	805
877.075	803
877.676	804
878.275	783
878.874	820
879.473	823
880.074	807
880.673	793
881.272	812
881.871	810
882.470	788
883.070	793
883.669	808
884.268	801
884.866	805
885.465	818
886.066	840
886.664	846
887.263	797
887.861	849
888.459	784
889.060	809
889.658	789
890.256	779
890.855	828
891.453	808
892.053	778
892.651	779
893.249	816
893.847	818
894.445	785
895.043	801
895.643	809
896.241	824
896.839	771
897.437	809
898.035	787
898.634	830
899.232	826
899.830	778
900.427	809
901.025	799
901.622	771
902.220	784
902.819	775
903.417	797
904.014	776
904.612	780
905.209	790
905.806	776
906.405	819
907.002	803
907.600	795
908.197	790
908.794	811
909.391	818
909.988	807
910.585	777
911.184	768
911.780	803
912.377	779
912.974	810
913.571	799
914.167	805
914.764	814
915.361	777
915.959	794
916.556	798
917.152	799
917.749	802
918.345	800
918.942	796
919.538	812
920.134	804
920.731	769
921.327	810
921.925	798
922.521	808
923.117	791
923.713	787
924.309	773
924.905	792
925.501	824
926.097	797
926.693	795
927.289	794
927.885	794
928.480	810
929.078	778
929.674	835
930.269	782
930.865	784
931.460	770
932.056	763
932.651	768
933.247	791
933.842	797
934.438	786
935.033	794
935.628	780
936.223	780
936.819	764
937.414	760
938.009	797
938.604	786
939.199	817
939.796	792
940.391	778
940.986	807
941.581	812
942.176	803
942.770	797
943.365	778
943.960	769
944.554	791
945.149	779
945.744	771
946.338	798
946.933	789
947.527	824
948.122	807
948.716	795
949.310	793
949.905	803
950.499	789
951.093	795
951.687	781
952.282	771
952.876	788
953.470	771
954.064	797
954.658	802
955.252	795
955.846	791
956.440	796
957.034	803
957.627	809
958.221	807
958.815	787
959.409	785
960.002	811
960.596	784
961.189	757
961.783	818
962.376	776
962.970	796
963.563	798
964.157	779
964.748	808
965.341	770
965.935	785
966.528	803
967.121	778
967.714	776
968.307	768
968.900	790
969.493	758
970.086	810
970.679	783
971.272	809
971.865	792
972.458	822
973.050	760
973.643	788
974.236	768
974.829	789
975.419	768
976.012	787
976.604	788
977.197	790
977.789	803
978.382	780
978.974	773
979.567	768
980.159	773
980.751	803
981.343	795
981.936	767
982.526	751
983.118	771
983.710	780
984.302	773
984.894	759
985.486	784
986.078	775
986.670	744
987.262	789
987.853	776
988.443	794
989.035	774
989.627	796
990.218	812
990.810	781
991.401	774
991.993	776
992.584	754
993.174	785
993.765	779
994.357	767
994.948	803
995.539	793
996.130	770
996.722	773
997.311	773
997.902	784
998.493	793
999.084	778
999.675	813
1000.266	807
1000.857	797
1001.446	764
1002.037	790
1002.628	789
1003.218	793
1003.809	785
1004.400	742
1004.989	769
1005.579	769
1006.170	773
1006.760	784
1007.351	771
1007.941	788
1008.530	798
1009.120	776
1009.710	792
1010.301	772
1010.891	764
1011.479	788
1012.070	786
1012.660	804
1013.250	772
1013.840	803
1014.430	768
1015.018	761
1015.608	789
1016.198	795
1016.788	751
1017.378	784
1017.965	762
1018.555	768
1019.145	786
1019.735	796
1020.322	770
1020.912	786
1021.501	762
1022.091	783
1022.680	787
1023.268	769
1023.857	820
1024.447	772
1025.036	778
1025.623	783
1026.213	797
1026.802	785
1027.391	774
1027.980	782
1028.567	800
1029.156	796
1029.745	808
1030.334	795
1030.921	784
1031.510	807
1032.099	752
1032.688	785
1033.275	788
1033.864	778
1034.452	785
1035.039	810
1035.628	797
1036.216	779
1036.805	769
1037.391	776
1037.980	795
1038.568	790
1039.157	763
1039.743	794
1040.331	761
1040.920	762
1041.506	806
1042.094	792
1042.682	814
1043.270	792
1043.856	785
1044.445	788
1045.033	789
1045.619	786
1046.206	804
1046.794	790
1047.382	793
1047.968	829
1048.556	781
1049.144	777
1049.729	812
1050.317	794
1050.905	797
1051.490	789
1052.078	756
1052.665	801
1053.251	809
1053.838	810
1054.426	773
1055.011	798
1055.598	796
1056.186	828
1056.771	807
1057.358	760
1057.945	755
1058.530	799
1059.117	796
1059.704	779
1060.290	789
1060.877	769
1061.463	783
1062.048	801
1062.635	776
1063.222	791
1063.807	774
1064.394	791
1064.980	800
1065.565	792
1066.152	790
1066.736	757
1067.323	773
1067.909	798
1068.494	804
1069.080	809
1069.667	801
1070.251	752
1070.837	798
1071.423	802
1072.008	771
1072.594	778
1073.178	793
1073.764	802
1074.350	787
1074.934	782
1075.520	787
1076.104	797
1076.690	821
1077.276	783
1077.860	777
1078.446	780
1079.030	766
1079.615	779
1080.201	745
1080.785	733
1081.370	762
1081.954	814
1082.540	773
1083.125	767
1083.709	788
1084.294	800
1084.877	780
1085.463	770
1086.046	766
1086.631	766
1087.217	773
1087.800	800
1088.385	781
1088.968	778
1089.553	775
1090.136	795
1090.721	792
1091.304	770
1091.889	753
1092.474	782
1093.057	788
1093.642	776
1094.225	783
1094.809	789
1095.392	795
1095.977	778
1096.559	817
1097.144	772
1097.726	795
1098.311	781
1098.893	784
1099.478	749
1100.062	781
1100.645	772
1101.229	765
1101.811	777
1102.395	744
1102.978	769
1103.562	804
1104.144	740
1104.728	765
1105.310	784
1105.894	764
1106.476	741
1107.060	781
1107.642	789
1108.226	762
1108.808	798
1109.391	787
1109.973	776
1110.557	795
1111.139	816
1111.722	788
1112.304	811
1112.887	789
1113.469	782
1114.052	752
1114.634	748
1115.217	769
1115.799	760
1116.380	804
1116.963	747
1117.544	778
1118.128	788
1118.709	791
1119.292	726
1119.873	757
1120.456	764
1121.037	781
1121.620	780
1122.201	746
1122.784	790
1123.365	794
1123.946	795
1124.528	775
1125.109	758
1125.692	778
1126.273	777
1126.855	769
1127.436	743
1128.017	777
1128.599	775
1129.180	792
1129.762	775
1130.342	792
1130.925	757
1131.505	769
1132.085	756
1132.668	757
1133.248	770
1133.830	781
1134.410	780
1134.992	789
1135.572	776
1136.152	751
1136.734	769
1137.314	767
1137.896	767
1138.476	778
1139.056	796
1139.638	769
1140.218	768
1140.799	752
1141.379	754
1141.959	736
1142.540	774
1143.120	752
1143.699	797
1144.281	756
1144.860	785
